[457, 114, 9, 7, 50, 85, 5, 30, 750, 267, 5, 30, 800, 450]; 1
[465, 121, 9, 7, 50, 92, 5, 30, 750, 274, 5, 30, 800, 450]; 1
[474, 128, 9, 7, 50, 99, 5, 30, 750, 281, 5, 30, 800, 450]; 1
[483, 135, 9, 7, 50, 106, 5, 30, 750, 288, 5, 30, 800, 450]; 1
[492, 143, 9, 7, 50, 113, 5, 30, 750, 295, 5, 30, 800, 450]; 1
[501, 150, 9, 7, 50, 120, 5, 30, 750, 302, 5, 30, 800, 450]; 1
[509, 157, 9, 7, 50, 127, 5, 30, 750, 309, 5, 30, 800, 450]; 1
[518, 164, 9, 7, 50, 134, 5, 30, 750, 316, 5, 30, 800, 450]; 1
[527, 171, 9, 7, 50, 141, 5, 30, 750, 323, 5, 30, 800, 450]; 1
[536, 179, 9, 7, 50, 148, 5, 30, 750, 330, 5, 30, 800, 450]; 1
[545, 186, 9, 7, 50, 155, 5, 30, 750, 337, 5, 30, 800, 450]; 1
[554, 193, 9, 7, 50, 162, 5, 30, 750, 344, 5, 30, 800, 450]; 1
[562, 200, 9, 7, 50, 169, 5, 30, 750, 351, 5, 30, 800, 450]; 1
[571, 208, 9, 7, 50, 176, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[580, 215, 9, 7, 50, 183, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[589, 222, 9, 7, 50, 190, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[598, 229, 9, 7, 50, 197, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[606, 237, 9, 7, 50, 204, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[615, 244, 9, 7, 50, 211, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[624, 251, 9, 7, 50, 218, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[633, 258, 9, 7, 50, 225, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[642, 266, 9, 7, 50, 232, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[650, 273, 9, 7, 50, 239, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[659, 280, 9, 7, 50, 246, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[668, 287, 9, 7, 50, 253, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[677, 295, 9, 7, 50, 260, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[686, 302, 9, 7, 50, 267, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[694, 309, 9, 7, 50, 274, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[703, 316, 9, 7, 50, 281, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[712, 323, 9, 7, 50, 288, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[721, 331, 9, 7, 50, 295, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[730, 338, 9, 7, 50, 302, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[740, 365, -9, 7, 50, 120, 5, 30, 750, 344, 5, 30, 800, 450]; 0
[731, 372, -9, 7, 50, 120, 5, 30, 750, 351, 5, 30, 800, 450]; 0
[722, 378, -9, 7, 50, 120, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[713, 385, -9, 7, 50, 120, 5, 30, 750, 365, 5, 30, 800, 450]; 0
[703, 392, -9, 7, 50, 120, 5, 30, 750, 372, 5, 30, 800, 450]; 0
[694, 399, -9, 7, 50, 120, 5, 30, 750, 379, 5, 30, 800, 450]; 0
[685, 405, -9, 7, 50, 120, 5, 30, 750, 386, 5, 30, 800, 450]; 0
[676, 412, -9, 7, 50, 120, 5, 30, 750, 393, 5, 30, 800, 450]; 0
[667, 419, -9, 7, 50, 120, 5, 30, 750, 400, 5, 30, 800, 450]; 0
[657, 426, -9, 7, 50, 120, 5, 30, 750, 407, 5, 30, 800, 450]; 0
[648, 432, -9, 7, 50, 120, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[639, 439, -9, 7, 50, 120, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[630, 446, -9, -7, 50, 120, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[621, 439, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[611, 432, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[602, 426, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[593, 419, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[584, 412, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[575, 405, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[565, 399, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[556, 392, -9, -7, 50, 120, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[547, 385, -9, -7, 50, 120, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[538, 378, -9, -7, 50, 120, 5, 30, 750, 407, 5, 30, 800, 450]; 0
[529, 372, -9, -7, 50, 120, 5, 30, 750, 400, 5, 30, 800, 450]; 0
[519, 365, -9, -7, 50, 120, 5, 30, 750, 393, 5, 30, 800, 450]; 0
[510, 358, -9, -7, 50, 120, 5, 30, 750, 386, 5, 30, 800, 450]; 0
[501, 351, -9, -7, 50, 120, 5, 30, 750, 379, 5, 30, 800, 450]; 0
[492, 345, -9, -7, 50, 120, 5, 30, 750, 372, 5, 30, 800, 450]; 0
[483, 338, -9, -7, 50, 120, 5, 30, 750, 365, 5, 30, 800, 450]; 0
[473, 331, -9, -7, 50, 120, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[464, 325, -9, -7, 50, 120, 5, 30, 750, 351, 5, 30, 800, 450]; 0
[455, 318, -9, -7, 50, 120, 5, 30, 750, 344, 5, 30, 800, 450]; 0
[446, 311, -9, -7, 50, 120, 5, 30, 750, 337, 5, 30, 800, 450]; 0
[437, 304, -9, -7, 50, 120, 5, 30, 750, 330, 5, 30, 800, 450]; -1
[427, 298, -9, -7, 50, 113, 5, 30, 750, 323, 5, 30, 800, 450]; -1
[418, 291, -9, -7, 50, 106, 5, 30, 750, 316, 5, 30, 800, 450]; -1
[409, 284, -9, -7, 50, 99, 5, 30, 750, 309, 5, 30, 800, 450]; -1
[400, 277, -9, -7, 50, 92, 5, 30, 750, 302, 5, 30, 800, 450]; -1
[391, 271, -9, -7, 50, 85, 5, 30, 750, 295, 5, 30, 800, 450]; -1
[381, 264, -9, -7, 50, 78, 5, 30, 750, 288, 5, 30, 800, 450]; -1
[372, 257, -9, -7, 50, 71, 5, 30, 750, 281, 5, 30, 800, 450]; -1
[363, 250, -9, -7, 50, 64, 5, 30, 750, 274, 5, 30, 800, 450]; -1
[354, 244, -9, -7, 50, 57, 5, 30, 750, 267, 5, 30, 800, 450]; -1
[345, 237, -9, -7, 50, 50, 5, 30, 750, 260, 5, 30, 800, 450]; -1
[335, 230, -9, -7, 50, 43, 5, 30, 750, 253, 5, 30, 800, 450]; -1
[326, 224, -9, -7, 50, 36, 5, 30, 750, 246, 5, 30, 800, 450]; -1
[317, 217, -9, -7, 50, 29, 5, 30, 750, 239, 5, 30, 800, 450]; 0
[308, 210, -9, -7, 50, 29, 5, 30, 750, 232, 5, 30, 800, 450]; 0
[299, 203, -9, -7, 50, 29, 5, 30, 750, 225, 5, 30, 800, 450]; 0
[289, 197, -9, -7, 50, 29, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[280, 190, -9, -7, 50, 29, 5, 30, 750, 211, 5, 30, 800, 450]; 0
[271, 183, -9, -7, 50, 29, 5, 30, 750, 204, 5, 30, 800, 450]; 0
[262, 176, -9, -7, 50, 29, 5, 30, 750, 197, 5, 30, 800, 450]; -1
[253, 170, -9, -7, 50, 22, 5, 30, 750, 190, 5, 30, 800, 450]; -1
[243, 163, -9, -7, 50, 15, 5, 30, 750, 183, 5, 30, 800, 450]; -1
[234, 156, -9, -7, 50, 15, 5, 30, 750, 176, 5, 30, 800, 450]; -1
[225, 149, -9, -7, 50, 15, 5, 30, 750, 169, 5, 30, 800, 450]; -1
[216, 143, -9, -7, 50, 15, 5, 30, 750, 162, 5, 30, 800, 450]; -1
[207, 136, -9, -7, 50, 15, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[197, 129, -9, -7, 50, 15, 5, 30, 750, 148, 5, 30, 800, 450]; 0
[188, 122, -9, -7, 50, 15, 5, 30, 750, 141, 5, 30, 800, 450]; 0
[179, 116, -9, -7, 50, 15, 5, 30, 750, 134, 5, 30, 800, 450]; 0
[170, 109, -9, -7, 50, 15, 5, 30, 750, 134, 5, 30, 800, 450]; 0
[161, 102, -9, -7, 50, 15, 5, 30, 750, 134, 5, 30, 800, 450]; 0
[151, 96, -9, -7, 50, 15, 5, 30, 750, 127, 5, 30, 800, 450]; 0
[142, 89, -9, -7, 50, 15, 5, 30, 750, 120, 5, 30, 800, 450]; 0
[133, 82, -9, -7, 50, 15, 5, 30, 750, 113, 5, 30, 800, 450]; 0
[124, 75, -9, -7, 50, 15, 5, 30, 750, 106, 5, 30, 800, 450]; 0
[115, 69, -9, -7, 50, 15, 5, 30, 750, 99, 5, 30, 800, 450]; 0
[105, 62, -9, -7, 50, 15, 5, 30, 750, 92, 5, 30, 800, 450]; 0
[96, 55, -9, -7, 50, 15, 5, 30, 750, 85, 5, 30, 800, 450]; 0
[87, 48, -9, -7, 50, 15, 5, 30, 750, 78, 5, 30, 800, 450]; 0
[78, 42, -9, -7, 50, 15, 5, 30, 750, 71, 5, 30, 800, 450]; 0
[69, 35, -9, -7, 50, 15, 5, 30, 750, 64, 5, 30, 800, 450]; 0
[400, 225, -11, -4, 50, 225, 5, 30, 750, 225, 5, 30, 800, 450]; -1
[389, 221, -11, -4, 50, 218, 5, 30, 750, 218, 5, 30, 800, 450]; -1
[378, 218, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[368, 214, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[357, 210, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[346, 206, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[335, 203, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[325, 199, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[314, 195, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[303, 191, -11, -4, 50, 211, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[292, 188, -11, -4, 50, 211, 5, 30, 750, 211, 5, 30, 800, 450]; -1
[282, 184, -11, -4, 50, 204, 5, 30, 750, 204, 5, 30, 800, 450]; -1
[271, 180, -11, -4, 50, 197, 5, 30, 750, 197, 5, 30, 800, 450]; -1
[260, 176, -11, -4, 50, 190, 5, 30, 750, 197, 5, 30, 800, 450]; -1
[249, 173, -11, -4, 50, 183, 5, 30, 750, 197, 5, 30, 800, 450]; -1
[238, 169, -11, -4, 50, 176, 5, 30, 750, 197, 5, 30, 800, 450]; -1
[228, 165, -11, -4, 50, 169, 5, 30, 750, 190, 5, 30, 800, 450]; -1
[217, 161, -11, -4, 50, 162, 5, 30, 750, 183, 5, 30, 800, 450]; -1
[206, 158, -11, -4, 50, 155, 5, 30, 750, 176, 5, 30, 800, 450]; -1
[195, 154, -11, -4, 50, 148, 5, 30, 750, 176, 5, 30, 800, 450]; -1
[185, 150, -11, -4, 50, 141, 5, 30, 750, 176, 5, 30, 800, 450]; -1
[174, 146, -11, -4, 50, 134, 5, 30, 750, 169, 5, 30, 800, 450]; -1
[163, 143, -11, -4, 50, 127, 5, 30, 750, 162, 5, 30, 800, 450]; -1
[152, 139, -11, -4, 50, 120, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[142, 135, -11, -4, 50, 120, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[131, 131, -11, -4, 50, 120, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[120, 128, -11, -4, 50, 120, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[109, 124, -11, -4, 50, 120, 5, 30, 750, 148, 5, 30, 800, 450]; 0
[98, 120, -11, -4, 50, 120, 5, 30, 750, 141, 5, 30, 800, 450]; 0
[88, 117, -11, -4, 50, 120, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[77, 113, -11, -4, 50, 113, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[66, 109, -11, -4, 50, 106, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[750, 418, -9, 7, 50, 197, 5, 30, 750, 393, 5, 30, 800, 450]; 0
[741, 425, -9, 7, 50, 197, 5, 30, 750, 400, 5, 30, 800, 450]; 0
[732, 432, -9, 7, 50, 197, 5, 30, 750, 407, 5, 30, 800, 450]; 0
[724, 440, -9, 7, 50, 197, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[715, 447, -9, -7, 50, 197, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[706, 440, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[697, 432, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[689, 425, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[680, 418, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[671, 410, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[663, 403, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[654, 395, -9, -7, 50, 197, 5, 30, 750, 428, 5, 30, 800, 450]; 0
[645, 388, -9, -7, 50, 197, 5, 30, 750, 421, 5, 30, 800, 450]; 0
[637, 381, -9, -7, 50, 197, 5, 30, 750, 414, 5, 30, 800, 450]; 0
[628, 373, -9, -7, 50, 197, 5, 30, 750, 407, 5, 30, 800, 450]; 0
[619, 366, -9, -7, 50, 197, 5, 30, 750, 400, 5, 30, 800, 450]; 0
[611, 358, -9, -7, 50, 197, 5, 30, 750, 393, 5, 30, 800, 450]; 0
[602, 351, -9, -7, 50, 197, 5, 30, 750, 386, 5, 30, 800, 450]; 0
[593, 344, -9, -7, 50, 197, 5, 30, 750, 379, 5, 30, 800, 450]; 0
[585, 336, -9, -7, 50, 197, 5, 30, 750, 372, 5, 30, 800, 450]; 0
[576, 329, -9, -7, 50, 197, 5, 30, 750, 365, 5, 30, 800, 450]; 0
[567, 321, -9, -7, 50, 197, 5, 30, 750, 358, 5, 30, 800, 450]; 0
[559, 314, -9, -7, 50, 197, 5, 30, 750, 351, 5, 30, 800, 450]; 0
[550, 307, -9, -7, 50, 197, 5, 30, 750, 344, 5, 30, 800, 450]; 0
[541, 299, -9, -7, 50, 197, 5, 30, 750, 337, 5, 30, 800, 450]; 0
[533, 292, -9, -7, 50, 197, 5, 30, 750, 330, 5, 30, 800, 450]; 0
[524, 284, -9, -7, 50, 197, 5, 30, 750, 323, 5, 30, 800, 450]; 0
[515, 277, -9, -7, 50, 197, 5, 30, 750, 316, 5, 30, 800, 450]; 0
[507, 270, -9, -7, 50, 197, 5, 30, 750, 309, 5, 30, 800, 450]; -1
[498, 262, -9, -7, 50, 190, 5, 30, 750, 302, 5, 30, 800, 450]; -1
[489, 255, -9, -7, 50, 183, 5, 30, 750, 295, 5, 30, 800, 450]; -1
[481, 247, -9, -7, 50, 176, 5, 30, 750, 288, 5, 30, 800, 450]; -1
[472, 240, -9, -7, 50, 169, 5, 30, 750, 281, 5, 30, 800, 450]; -1
[463, 233, -9, -7, 50, 162, 5, 30, 750, 274, 5, 30, 800, 450]; -1
[455, 225, -9, -7, 50, 155, 5, 30, 750, 267, 5, 30, 800, 450]; -1
[446, 218, -9, -7, 50, 148, 5, 30, 750, 260, 5, 30, 800, 450]; -1
[437, 210, -9, -7, 50, 141, 5, 30, 750, 253, 5, 30, 800, 450]; -1
[428, 203, -9, -7, 50, 134, 5, 30, 750, 246, 5, 30, 800, 450]; -1
[420, 196, -9, -7, 50, 127, 5, 30, 750, 239, 5, 30, 800, 450]; -1
[411, 188, -9, -7, 50, 120, 5, 30, 750, 232, 5, 30, 800, 450]; 0
[402, 181, -9, -7, 50, 120, 5, 30, 750, 225, 5, 30, 800, 450]; 0
[394, 173, -9, -7, 50, 120, 5, 30, 750, 218, 5, 30, 800, 450]; 0
[385, 166, -9, -7, 50, 120, 5, 30, 750, 211, 5, 30, 800, 450]; 0
[376, 159, -9, -7, 50, 120, 5, 30, 750, 204, 5, 30, 800, 450]; 0
[368, 151, -9, -7, 50, 120, 5, 30, 750, 197, 5, 30, 800, 450]; 0
[359, 144, -9, -7, 50, 120, 5, 30, 750, 190, 5, 30, 800, 450]; 0
[350, 136, -9, -7, 50, 120, 5, 30, 750, 183, 5, 30, 800, 450]; 1
[342, 129, -9, -7, 50, 127, 5, 30, 750, 176, 5, 30, 800, 450]; 1
[333, 122, -9, -7, 50, 134, 5, 30, 750, 169, 5, 30, 800, 450]; 1
[324, 114, -9, -7, 50, 141, 5, 30, 750, 162, 5, 30, 800, 450]; 1
[316, 107, -9, -7, 50, 148, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[307, 99, -9, -7, 50, 148, 5, 30, 750, 148, 5, 30, 800, 450]; 0
[298, 92, -9, -7, 50, 148, 5, 30, 750, 141, 5, 30, 800, 450]; 0
[290, 85, -9, -7, 50, 148, 5, 30, 750, 134, 5, 30, 800, 450]; 0
[281, 77, -9, -7, 50, 148, 5, 30, 750, 127, 5, 30, 800, 450]; 0
[272, 70, -9, -7, 50, 148, 5, 30, 750, 120, 5, 30, 800, 450]; 0
[264, 63, -9, -7, 50, 148, 5, 30, 750, 113, 5, 30, 800, 450]; 0
[255, 55, -9, -7, 50, 148, 5, 30, 750, 106, 5, 30, 800, 450]; -1
[246, 48, -9, -7, 50, 141, 5, 30, 750, 99, 5, 30, 800, 450]; -1
[238, 40, -9, -7, 50, 134, 5, 30, 750, 92, 5, 30, 800, 450]; -1
[229, 33, -9, -7, 50, 127, 5, 30, 750, 85, 5, 30, 800, 450]; -1
[220, 26, -9, -7, 50, 120, 5, 30, 750, 78, 5, 30, 800, 450]; 0
[212, 18, -9, -7, 50, 120, 5, 30, 750, 71, 5, 30, 800, 450]; 0
[203, 11, -9, -7, 50, 120, 5, 30, 750, 64, 5, 30, 800, 450]; 0
[194, 3, -9, 7, 50, 120, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[186, 11, -9, 7, 50, 120, 5, 30, 750, 50, 5, 30, 800, 450]; 0
[177, 18, -9, 7, 50, 120, 5, 30, 750, 43, 5, 30, 800, 450]; 0
[168, 26, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[160, 33, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[151, 40, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[142, 48, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[133, 55, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[125, 63, -9, 7, 50, 120, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[116, 70, -9, 7, 50, 120, 5, 30, 750, 43, 5, 30, 800, 450]; 0
[107, 77, -9, 7, 50, 120, 5, 30, 750, 50, 5, 30, 800, 450]; 0
[99, 85, -9, 7, 50, 120, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[90, 92, -9, 7, 50, 120, 5, 30, 750, 64, 5, 30, 800, 450]; 0
[81, 99, -9, 7, 50, 120, 5, 30, 750, 71, 5, 30, 800, 450]; 1
[73, 107, -9, 7, 50, 127, 5, 30, 750, 78, 5, 30, 800, 450]; 1
[64, 114, -9, 7, 50, 134, 5, 30, 750, 85, 5, 30, 800, 450]; 1
[746, 39, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[735, 43, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[725, 47, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[714, 51, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[703, 54, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[692, 58, -11, 4, 50, 379, 5, 30, 750, 29, 5, 30, 800, 450]; 0
[682, 62, -11, 4, 50, 379, 5, 30, 750, 36, 5, 30, 800, 450]; 0
[671, 66, -11, 4, 50, 379, 5, 30, 750, 43, 5, 30, 800, 450]; 0
[660, 70, -11, 4, 50, 379, 5, 30, 750, 50, 5, 30, 800, 450]; 0
[650, 74, -11, 4, 50, 379, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[639, 77, -11, 4, 50, 379, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[628, 81, -11, 4, 50, 379, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[617, 85, -11, 4, 50, 379, 5, 30, 750, 57, 5, 30, 800, 450]; 0
[607, 89, -11, 4, 50, 379, 5, 30, 750, 64, 5, 30, 800, 450]; 0
[596, 93, -11, 4, 50, 379, 5, 30, 750, 71, 5, 30, 800, 450]; 0
[585, 97, -11, 4, 50, 379, 5, 30, 750, 78, 5, 30, 800, 450]; 0
[574, 100, -11, 4, 50, 379, 5, 30, 750, 85, 5, 30, 800, 450]; 0
[564, 104, -11, 4, 50, 379, 5, 30, 750, 85, 5, 30, 800, 450]; 0
[553, 108, -11, 4, 50, 379, 5, 30, 750, 85, 5, 30, 800, 450]; -1
[542, 112, -11, 4, 50, 372, 5, 30, 750, 85, 5, 30, 800, 450]; -1
[531, 116, -11, 4, 50, 365, 5, 30, 750, 92, 5, 30, 800, 450]; -1
[521, 119, -11, 4, 50, 358, 5, 30, 750, 99, 5, 30, 800, 450]; -1
[510, 123, -11, 4, 50, 351, 5, 30, 750, 106, 5, 30, 800, 450]; -1
[499, 127, -11, 4, 50, 344, 5, 30, 750, 106, 5, 30, 800, 450]; -1
[488, 131, -11, 4, 50, 337, 5, 30, 750, 106, 5, 30, 800, 450]; -1
[478, 135, -11, 4, 50, 330, 5, 30, 750, 106, 5, 30, 800, 450]; -1
[467, 139, -11, 4, 50, 323, 5, 30, 750, 113, 5, 30, 800, 450]; -1
[456, 142, -11, 4, 50, 316, 5, 30, 750, 120, 5, 30, 800, 450]; -1
[445, 146, -11, 4, 50, 309, 5, 30, 750, 127, 5, 30, 800, 450]; -1
[435, 150, -11, 4, 50, 302, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[424, 154, -11, 4, 50, 295, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[413, 158, -11, 4, 50, 288, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[402, 162, -11, 4, 50, 281, 5, 30, 750, 134, 5, 30, 800, 450]; -1
[392, 165, -11, 4, 50, 274, 5, 30, 750, 141, 5, 30, 800, 450]; 0
[381, 169, -11, 4, 50, 274, 5, 30, 750, 148, 5, 30, 800, 450]; 0
[370, 173, -11, 4, 50, 274, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[360, 177, -11, 4, 50, 274, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[349, 181, -11, 4, 50, 274, 5, 30, 750, 155, 5, 30, 800, 450]; 0
[338, 184, -11, 4, 50, 274, 5, 30, 750, 162, 5, 30, 800, 450]; 0
[327, 188, -11, 4, 50, 274, 5, 30, 750, 169, 5, 30, 800, 450]; 0
